tweet,sentiment,polarity_score
RT  Poll: Trump ends first 100 days with lowest approval rating of any president in history of poll  https:…,positive,0.25
RT  BREAKING: Russia Says Trump Agrees They ‘Did NOT Hack Election’ ,neutral,0.0
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 President Trump will make America great again! #AmericaFirst #MakeAmericaGreatAgain #MAGA 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 ,positive,1.0
"#TrumpBecause There’s an old German proverb to the effect that “fear makes the wolf bigger than he is,” and that is true 👀👂",positive,0.11249999999999999
RT  An Inmate Died Of Thirst In A Jail Run By A Loudly Pro-Trump Sheriff | The Huffington Post ,neutral,0.0
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 President Trump will make America great again! #AmericaFirst #MakeAmericaGreatAgain #MAGA 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 ,positive,1.0
#politics Trump aims to knock Cruz out in Indiana,neutral,0.0
#politics Richard Nixon endorses Donald Trump in 1981 letter,neutral,0.0
"As Trump makes unprecedented gains with African-American voters, Team Hillary decides on extreme makeover ",positive,0.2375
"RT  ""Americanism, not Globalism, will be our credo.""  #PresidentTrump🇺🇸 #Jobs #AmericaFirst #Jobs #Trade #Economy #MAGA https:…",neutral,0.0
Why nobody is mocking Nancy Pelosi for calling Trump 'Bush'? ,neutral,0.0
RT  REPORT: Man Attacks Female Trump Supporter at Florida Polling Station! #ElectionDay   ,neutral,0.0
#TrumpBecause . is exactly what America needs. Someone who cuts the crap and says exactly what is needed,negative,-0.10000000000000002
Trump goes after Fox News' Megyn Kelly again  #politics,neutral,0.0
RT  There's almost too much to keep up with. Trump tonight signed executive orders clearing the way for pipelines he's financia…,positive,0.2
"RT  . loaded  Tweet into p2p bot engine, AddMeFast dot Com, id: 897563950660804608 #ImpeachTrump ",neutral,0.0
RT  Bernie Sanders would have won this election. #BernieOrBust #berniesanders #feelthebern #nottrump #Bernie2016,neutral,0.0
RT  Trump picks fmr. Phila. Chief Medical Officer for VA Secretary ,neutral,0.0
"RT  Sometimes I read Trump's twitter &amp; recall that for most of American history people were like, ""women are too emotional t…",positive,0.16666666666666666
"AP FACT CHECK: Trump jumps the gun on NATO, jobs claims  ",neutral,0.0
RT  #2017SurvivalTips numbers 1 thru 100: Stop the Trump Pence ticket B4 they kickstart the apocalypse. #PreemptiveLogic,neutral,0.0
"Trump Takes Command Of GOP Debate, Rivals Seek Breakthrough  #news",neutral,0.0
RT  Is the Media biased?  Did they ever speculate if Obama would last a full term?  With Trump they do it daily.,positive,0.11666666666666665
A brief history of how America feels about Donald Trump ,neutral,0.0
#TrumpBecause #Trump is the man 4sure. He has my vote #Trump2016 👻🎅🏿👻,neutral,0.0
Trump says he 'didn't suggest' a Muslim database,neutral,0.0
#ThingsYouCantIgnore Donald trump is president.... whhhhaaaattt?,neutral,0.0
Cruz to Trump: Sue me  #politics,neutral,0.0
That's a true young patriot! Help Trump help our country! Go out and vote! #Trump2016 #W4G #tcot #FinalFive ,positive,0.27265625
RT  . latest has only moved 20K in 3 weeks! In Trump She Flopped!  -  ,positive,0.25
RT  Yes. Check out #TheHammer #TrumpWasRight #wiretap ,neutral,0.0
RT  Must listen  #TheHammer #TrumpWasRight #wiretapping        ,neutral,0.0
"RT  . ""performed"" is right. Hillary recited memorized flash cards to a passable level and Trump acted less insane than…",negative,-0.29365079365079366
#TrumpWinsBecause he cares about our Veterans! #TrumpForPresident,neutral,0.0
RT  #ThingsThatShouldBeCensored Donald Trump's twitter account.,neutral,0.0
RT  Would u please click 'like' on My Facebook Page(Supporting TRUMP) URL:  #AlwaysTRUMP #TrumpTrain #Tr…,neutral,0.0
GOP and their anti-Trump BS are pushing voters towards Hillary. Every vote against Trump = the vote 4 Clinton! #W4G ,neutral,0.0
"RT  Only transparency now can save the Trump administration from death by 1,000 leaks  ",neutral,0.0
Nuclear experts are dumbfounded by Trump's odd nuclear arsenal tweets ,negative,-0.16666666666666666
Anti-Trump Protesters March in Downtown Chicago  ,neutral,0.0
Conservative group launches $1 million anti-Trump ad campaign in Iowa  #politics,neutral,0.0
"RT  6 piles of stories as prep for the Aftershow at  8pm EDt - Hillary, Trump, Obamacare, Education, D…",neutral,0.0
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 President Trump will make America great again! #AmericaFirst #MakeAmericaGreatAgain #MAGA 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 ,positive,1.0
RT  ‘#Trump a loose cannon &amp; #Clinton beating the war drums against #Russia’ –  [VIDEO] #ElectionDay #GreenPartyUS…,negative,-0.07692307692307693
#adsnn Trump’s DOJ Goes After ANTIFA!  #adns ,neutral,0.0
Happy National Don't Vote for Hillary day #Trump2k16 #TrumpForPresident,positive,0.8
RT  Contradicting UN (indirectly #Obama) Trump to Netanyahu: Israeli-Palestinian peace only through direct negotiations https:…,positive,0.05
RT  Creepy Trump family  #2016ElectionIn3Words,negative,-0.5
RT  Trump and Clinton #ThingsThatShouldBeCensored,neutral,0.0
RT BarbMuenchen: Trump supporters have been attacked at rallies all over the USA😢 Nothing was done to stop it. Loo… ,neutral,0.0
RT    The white man was radicalized by neonazis voting for trump.,neutral,0.0
RT  Those brave climate kids suing Trump over global warming initially targeted President Obama ,positive,0.26666666666666666
RT  If this evil worthless bitch wins kiss America goodbye. We need Donald Trump! ,negative,-0.47500000000000003
RT  Christine O'Donnell will be the ambassador to Hogwart's.   #ProbableTrumpsTweets ,neutral,0.0
RT  Your official Trump Week 1 reminder. Are you in despair? DM a mama bear!  #ForTheMovements #DontMessWithMom  #OneFamily #On…,neutral,0.0
RT  I couldn't sleep. I miss Mr.Trump!,neutral,0.0
RT  PREET GETS THE BOOT: He was so hoping he could move from kissing Obama's butt to kissing Trump's butt ,neutral,0.0
RT  These Texas high schoolers threw an awful Trump-themed rally to taunt their football rivals  ,negative,-0.42
"RT  Michael Moore, #Soros, Vogue Mag Fueling Mass Anti-Trump Protests ",neutral,0.0
RT  #ProbableTrumpsTweets my suits are made in China? Wroooooong! Wroooooong......WROOOOOOOOONG!!!!,neutral,0.0
RT  Trump-Clinton Election Campaign to Get #HBO Miniseries Treatment  via  ,neutral,0.0
Hundreds protest Trump policies in Tempe march  ,neutral,0.0
RT  #ifIWereTedCruz  I would endorse Trump and wait until 2024. He has my vote.,neutral,0.0
Elon Musk denies plotting against Donald Trump  #money,neutral,0.0
RT  'Another sign of (Trump’s) alignment w/ Russia': Fake Trump interview in Serbian weekly leads to US media outrage ,negative,-0.5
RT  HOUSE GOP Reverses Course on Ethics Change After #Trump Blasts the Move - BLOOMBERG  ,neutral,0.0
RT  More anti-Trump action planned after second night of protests across US ,positive,0.19999999999999998
TRUE! #tcot #Trump2016  ,positive,0.4375
"Trump's back, tell a friend #TrumpenASong",neutral,0.0
"RT  ""President-Elect Trump? The President of Taiwan is on the phone for you.""  ""Just a moment. I have to ask John Kerry if I can…",neutral,0.0
Trump quietly helped this marine left by Obama &amp; Hillary to rot in Mexican prison for 214 Days! #Trump2016  #Vets ,neutral,0.0
"RT  When Trump starts jailing his opponents, will that be America being ""great"" or ""not great?"" Just wanna know in advance.",positive,0.2
"RT  #TrumpsFavoriteHeadline Scientists confirm that yes, Trump does have the best words and he has so many words.",positive,0.75
RT  BOMBSHELL: 15 electors will refuse to vote for Trump and are lobbying other electors to follow suit! ,negative,-0.15625
Ben Carson: Donald Trump worried about his Twitter 'problem'  #politics,neutral,0.0
RT  “Let ObamaCare fail. It will be a lot easier.”  Trump  🔥Then hold all GOP feet to the fire on REPEAL! #MAGA ,negative,-0.625
"RT  Early look at tomorrow's front page What Trump said he liked to do to attractive women: ""GRAB THEM BY THE P---Y"" ",positive,0.5
RT  OurRevolutionTV: RT RuthHHopkins: Trump White House Takes Down Native Americans Web Page from Website - Native New… ht…,negative,-0.07777777777777779
RT  New #BenGarrison #cartoon #Ossoff Made an Ass of #DNC #OssoffGotHandeled #GA06 #Trump #MAGA   http…,positive,0.13636363636363635
RT    I don't like Donald Trump either. He's a jerk with a capital A! But I voted for him because I lik…,neutral,0.0
RT  Crystal clear. #Landslidevictory coming! #VoteTrump and #MAGA3X!!! #TrumpsterWarriors ,positive,0.24414062500000003
RT  .       EIGHT YEARS #TRUMP won't be en…,neutral,0.0
RT  It's not that lang. of POTUS's EO is bad; block is b/c judge is calling Trump a bigot.  This will be strategy for any a…,negative,-0.6999999999999998
RT  Why the Trump administration needs a chief data officer  ,neutral,0.0
"RT  But then Trump couldn't run, since his mom and paternal grandparents weren't born in the US. So, um, yeah. ",neutral,0.0
RT  .  Very true! His followers want so much to believe that they are Trump's good buddies and that he'…,positive,0.4895833333333333
"RT  Why did  use this picture? Because the other picture included Trump personnel that have been indicted, pled gu…",negative,-0.125
Trump is wrong on climate change  ,negative,-0.5
"#Obama targets Trump, says candidate 'exploiting' blue-collar fears. How about exploiting people's fears about  #climatechange?",neutral,0.0
#TrumpBecause We must understand that governments cannot create real jobs. Only entrepreneurs can do that 😑😌😏,positive,0.1
Trump's top economic adviser just issued an unprecedented rebuke of his boss over Charlottesville ,positive,0.4333333333333333
Trump Calls For Compromise Between Two Parties On Immigration ,neutral,0.0
RT  The Führer #Trump will 'also' turn a blind eye on killer-cops because a police badge is a license to kill Blacks. https:…,negative,-0.5
RT  DON'T TRUST POLLS  Hillary listened to polls  #Trump listened to PEOPLE  Who's President?   #MAGA…,neutral,0.0
RT  #IfIWereTedCruz I'd take supreme comfort in the bright future Trump proclaimed you to have.,positive,0.35000000000000003
RT  Early setbacks leave Russians wondering if ‘f*ggot’ Trump is the tough leader they once believed ,negative,-0.14444444444444443
"RT  Agreed! I will never vote establishment RINO, whoever strongly stands for Trumps #MAGA agenda gets my vote only. ",positive,0.21666666666666665
RT  President Trump Signs Vietnam War Veterans Day Act; Honor Nam Vets By Flying Flag on March 29  h…,neutral,0.0
RT  VIDEO : CNN'S Jake Tapper Admits His 7-Year-Old Son Calls Him #FakeNews  #maga #trumptrain #trump2016…,neutral,0.0
RT  Trump's English-only coming from  A Failing Website that puts out garbage. We Latinos are Voting 4 #Trump2016 #La…,neutral,0.0
"RT  Our Water Protectors, Vets and Allies are still under attack from the state, law enforcement, crooked courts, and now trumpie…",neutral,0.0
RT   Chelsea presents  But Trump's EO makes America safe.  Obama will tell you: ⚡️  #…,positive,0.5
RT  Let's stop the fruit pickers from taking all the good gardening jobs. #TrumpCampaignSlogans,positive,0.7
RT  Gang debate. Glenn McCoy cartoon #TCOT #LNYHBT #TGDN #OhHillNo #NEVERhillary #MAGA #TRUMP #TrumpPence16 ,neutral,0.0
RT  VIDEO : Dr. Gorka Explains Why it’s Good For Some Countries to Fear Trump  ,positive,0.7
#politics Trump Up 29 Points in NY: Poll,neutral,0.0
RT  I've taken dumps that are more conservative than Trump. ,positive,0.5
RT  Burlington is the latest retailer to drop Ivanka Trumps Line... ,positive,0.5
RT  Liberal Idiot That Punches Trump-Supporting Woman In The Face Gets Instant Justice  via ,negative,-0.4
"RT  Last Night:  ""I'm officially OFF the Trump train.""  14 Hours Later: ""That's fake news!"" ",negative,-0.20833333333333334
JUST IN: Air Force One has touched down in #Nashville.  #TrumpRally ,negative,-0.15555555555555559
"RT  When you protest a Trump rally but no one realizes your shirt says ""Latinas AGAINST trump"" so they take pics w/ you like…",neutral,0.0
RT  Just saw this on Amazon: Ivanka Trump Kimo Women US 9.5 Pink Platfor... by Ivanka Trump for $99.98 ,negative,-0.1
" 'Trump has claimed his support is deeper than it appears. So far, he's right'  ",positive,0.19285714285714284
System needs improvement!  #TrumpPence16 #MakeAmericaGreatAgain ,neutral,0.0
RT  TUES: #Trump will tour AfAm Museum tomorrow w Ben Carson  and Alveda King   ,neutral,0.0
"RT  Trump is on a tight rope 10,000ft in the air - With a pit of Swamp creatures below and buzzards circulating overhead",negative,-0.17857142857142858
"RT  #GiftIdeasForPoliticians piture frames for all the pics of trump and black people, but he is the only one smiling.",negative,-0.08333333333333333
What you need to know about Trump’s address to Congress ,neutral,0.0
OMG! One more victim of Trump's sexual assaults ,positive,0.30833333333333335
"RT  With One Quote, Bob Woodward Illuminates Media Hypocrisy Related To Trump  ",neutral,0.0
"RT  Ethan Lane: ""Trump really will shrink government, starting with national monuments"" ",positive,0.1
RT  #REALTRUMPS  I never saw this between Obama &amp; Michelle they never held each other in affection patted each other like strang…,negative,-0.125
RT  #Barack Confirms He Will Refuse 2 Leave Office If #Trump Is Elected   #ArrestObama #HighCrimes #Mis…,neutral,0.0
RT  VIDEO : Ex-Muslim - I Left Islam Because How It Treats Women  #maga #trumptrain #trump2016,neutral,0.0
RT  #ThursdayThought  The #DNC doubles down on failed policies that got Trump the WH.  Corrupt estbl. Dems condone it.  http…,negative,-0.38518518518518513
Trump Casinos: FAILED  Trump Steaks: FAILED  Trump Water: FAILED  Trump Airlines: FAILED  Trump The Game: FAILED  Trump Magazine: FAILED  Trumps Travel Sight: FAILED  Trump Vodka: FAILED   And my favorite  Trump University: FAILED,negative,-0.4
"#TrumpsFavoriteHeadline calling Mexicans ""rapists"" is not racist anymore ",neutral,0.0
RT  Trump’s Inauguration Concert Lineup  Toby Keith Jennifer Holliday 3 Doors Down DJ Ravidrums The Piano Guys Lee Greenwood Frontme…,negative,-0.15555555555555559
RT  #InaugurationBoycott Grows As The #Coons LineUp 2 Meet #DonaldTrump #MartinLutherKingIII Is The Latest.  htt…,positive,0.5
President Donald Trump warns North Korea of 'fire and fury'  ,neutral,0.0
RT  Anti-Trump Thug Pepper Sprays Little #OC Girl in the Face with #OC  #tcot #2A #CCW #OC via ,negative,-0.1875
Trump rents Iowa theater to show Benghazi film ’13 hours'  #showbiz,neutral,0.0
Trump signs resolution on SEC disclosure rule ,negative,-0.1
Trump's campaign manager Corey Lewandowski arrested and charged with battery  ,neutral,0.0
"RT  President #Trump to meet U.S. business leaders on infrastructure, tax reform: source  ",neutral,0.0
"RT  Trump named the CEO of Hardee's and Carl's Jr. as Labor Secretary, because he comes with a free collectible cup.",negative,-0.04999999999999999
"RT  Trump paid more in one years taxes than you'll make in your life, so who's the failure? ",positive,0.09166666666666665
RT  The Supreme Court ruled in favor of President Trump’s Muslim ban. So much for him defying the constitution. #MAGA,positive,0.2
"RT  RYAN: You'll love Fall Fest. Elkhorn really does it up! A chili cookoff, a pumpkin train-- TRUMP: Uch. Can't wait to be Prez. Wi…",positive,0.375
"RT  Welcome to the Trump Era #LawandOrder There is a new sheriff in town, his name is President Donald J. Trump #TrumpUSA #POTUS…",positive,0.4681818181818182
RT  SO CUTE - #Tampa baby for Trump ,positive,0.5
#ICelebrateTrumpWith feeling great,positive,0.8
RT  Trump Appoints Kanye West As His Mental Health Advisor  via ,negative,-0.1
RT  A $15 gift card for SuperCuts. (From me).  #PresentsTrumpGot,neutral,0.0
RT  Assange may ask Trump to close criminal investigation   ,negative,-0.4
RT  Steve Bannon to be 'forced out if he doesn't become a team player'  #FireBannon #trumprussia #russiagate #resist ,negative,-0.30000000000000004
Clinton Aide Joel Benenson: Trump’s Unconventionality Has Had Media Off Guard  #politics,neutral,0.0
"Bush super PAC’s new TV ad: ‘If Trump wins, conservatives lose’  #politics",positive,0.25656565656565655
#TrumpBecause He is tired of watching our leaders screwing up our country!  ☺️☺️☺️,negative,-0.5
RT  1MILLION CALLS TO BANK AMERICA  Call 800-732-9194 MobPhonesDisruptBusiness  ForceCongress #ImpeachTrump    ,neutral,0.0
Trump atypically makes a typical Iowa campaign stop  #politics,negative,-0.08333333333333333
"Cleveland-based PAC formed to bash Donald Trump draws scrutiny from the FEC: Let's Fire Trump, the C...  #politics",neutral,0.0
"RT  Trump talking about ""the inner cities"" is code for ""lock up as many black folks as I can find."" #Debate",positive,0.11111111111111112
"RT  It is now commonly agreed, after many months of COSTLY looking, that there was NO collusion between Russia and Trump.…",positive,0.1
"Donald Trump, Bernie Sanders win presidential primaries in New Hampshire  #news",positive,0.4681818181818182
"Donald Trump used plainclothes guards in New Orleans to control protesters, website reports  #politics",positive,0.13636363636363635
All you need to know about President Trump’s Florida White House  ,neutral,0.0
#politics McConnell: Trump's Muslim ban wouldn't pass Senate,neutral,0.0
"RT  Hillary intel advisor: No collusion between Trump, Russia ",neutral,0.0
RT  Trump family trips cost taxpayers $11.3m in one month – almost as much as Obama’s cost in a year  ,positive,0.2
RT  Report: Comey Will Be Offered $10M for Trump-Clinton Tell-All Book | Fox News Insider ,neutral,0.0
RT  There's a middle ground between blind loyalty to everything Trump does and freaking out &amp; flouncing at every appointment.,negative,-0.25
Conservative female pundits want Trump to fire his campaign manager  #politics,neutral,0.0
Trump signs executive order aimed at cutting federal regulations ,negative,-0.6
Voting for trump tomorrow without a doubt #Trump2k16 #TrumpTrain #TrumpPence16 #TrumpForPresident,neutral,0.0
RT  Political extremism has consequences--&gt; A Trump Supporter Attacked Students At A Kentucky University With A Machete ,neutral,0.0
"RT  I don't give a fuck what u ""accept."" Your mom supports trump. So fuck your mom. She's racist.  ",negative,-0.4
RT  Somewhat rich that victims of a mental disorder (Trump Derangement Syndrome) are accusing Trump of being mental. ,positive,0.05833333333333334
President Trump replaces White House chief of staff Reince Priebus with Homeland Security Secretary John Kelly  ,neutral,0.0
RT  BREAKING #TrumpLeaks DONALD TRUMP OWNS STOCK IN CARRIER CORPORATIONS PARENT COMPANY  RT the F out of this! #cnn #msnbc #amjoy…,neutral,0.0
Trump says he hopes humans set foot on Mars ‘during my second term’  ,neutral,0.0
"Spicer denies Trump leaked his own tax returns, slams ‘desperate’ NBC News  ",neutral,0.0
"RT  President Trump: ""we will expose [the media] for what they are"" and ""We will continue to win, win, win."" #FreedomOfThePress ht…",positive,0.8000000000000002
"Facing test of resolve, Trump pushes ahead with North Korea review ",neutral,0.0
RT  Donald Trump and Ben Carson danced on stage together and it was horrible ,negative,-1.0
RT  #PresentsTrumpGot - nudes of  and most of the #Breitbart staff.,positive,0.5
You mean your with her to hell?  #LyinCrookedHillary #NeverHillary #TrumpPence2016 ,negative,-0.3125
. When I go across the country and speak to small business...they are thrilled. They cannot wait to see Trump economics. ,positive,0.175
"Hillary rally in Coconut Creek is just pathetic..   Her supporters have no energy, zero!  #TrumpAHorrorMovie ",negative,-1.0
"Donald Trump Is Unintelligible to those, who don't know what sound judgment is! ",positive,0.5
"RT  Chris Wallace has vowed not to fact-check this debate, which means that Trump has a ridiculous advantage",negative,-0.3333333333333333
Emmys celebs target Donald Trump  #politics,neutral,0.0
Students at Stoneman Douglas slam Trump for blaming their school shooting on Russian investigation.   #MarchForOurLives ,neutral,0.0
#ThingsMoreTrustedThanHillary Donald Trump therapist,neutral,0.0
"For original Trump team, a moment to celebrate and reflect ",positive,0.375
"Trump says rich might pay more in taxes, talks with Democrats ",positive,0.4375
RT  And Trump is a virulent racist who is empowered by white supremacist KKK lovers like u  ,neutral,0.0
RT  I heard from a bunch of people today who never made the donations the Trump inaugural says they did. Every #CitizenSle…,neutral,0.0
RT  CNN fired 3 reporters for fake news. The entire Trump-Russia conspiracy theory is debunked,negative,-0.25
"FACT CHECK: Trump, Clinton and their final debate claims ",neutral,0.0
RT  Hillary Clinton: Donald Trump’s Veterans Press Conference ‘Disgraceful’ - Breitbart ,neutral,0.0
RT  Trump tells Congressional leaders 3-5 million 'illegals' cost him popular vote |   true - I think…,positive,0.475
Trump administration disagrees with CBO report on health care ,neutral,0.0
"Debate takeaways: Without Trump, spotlight on Cruz, Rubio  #news",neutral,0.0
RT  I am aware of many Republicans who have endorsed Clinton. Can't name one Democrat who has done the same for Trump.   #Elec…,positive,0.25
"Roger Stone's defiant congressional testimony on Trump and Russia, annotated ",neutral,0.0
"RT  ▶ Trump can't revive fossil fuel industry, EPA's Gina McCarthy taunts: 'Train has left the station'  ",neutral,0.0
#TopNews Muslim families of fallen U.S. soldiers driven to oppose Trump,neutral,0.0
RT  Sanctuary cities need to obey federal law.  law and order agenda is long overdue. #MAGA #TrumpTrain #Dobbs ,negative,-0.05
"RT  #realdonaldtrump Boeing says it will cut more than 4,500 jobs  #trump2016 #tcot #1A #maga ",positive,0.5
The #DishonestMedia probably showed only up to 50 people at that Trump rally. ,neutral,0.0
"Trump's rhetoric on Muslims plays well with fans, but horrifies others  ",neutral,0.0
"BREAKING: Donald Trump remains winner of Wisconsin following statewide recount and even picked up about 200 votes!  Cry, liberals, cry! ",neutral,0.0
RT  Trump predicts 'very difficult' China summit  ,negative,-0.65
"RT  The Truth About Donald Trump, From Former Class Mate:   #DonaldTrump #DanScavino #GOP ",neutral,0.0
We need Trump as the president to #MakeAmericaGreatAgain #VegasGOPDebate,neutral,0.0
RT   moves electoral map in Trump's direction. Road to 270: CNN's general election map -  https:…,positive,0.05000000000000002
RT if you think Hillary must publish her medical record #Trump ,neutral,0.0
The liberal media’s Soviet style disinformation campaign against #Trump  ,neutral,0.0
Civil Rights Museum Rejects Donald Trump's VIP Visit Request  ,neutral,0.0
New Hampshire bucks the establishment to back Trump and Sanders  #politics,positive,0.06818181818181818
"#TrumpBecause He is a leader who's not scared to open mouth and say something right, but unpleasant to hear 💅🏻👙👨🏻",negative,-0.1214285714285714
RT  I'm great #ProbableTrumpsTweets,positive,0.8
RT  June 7 - 5:16 PM - Don Jr. confirms meeting w/ Russian lawyer  June 7 -  9:13 PM Trump promises press conf the next week with C…,neutral,0.0
Melania Trump announces White House to reopen for public tours ,neutral,0.0
RT  .   funny tho even Donald Trump admits to over-eating and THE LEFT DID NOT EVEN CARE to point o…,positive,0.125
"RT  Every word of  case against Trump is devastating, but none more than these passages ",negative,-0.25
#TriggerAConservativeIn2Words  Fuck Trump,negative,-0.4
RT  #IStartCryingWhen people don't want to Make America Great again. #TrumpPence,positive,0.8
RT  I know for a fact that Zaggy is the most intelligent Trump supporter. 😂😂😂😐,positive,0.65
RT  Trump Flipped 209 counties that twice voted Obama! Wow!! #PresidentTrump #MAGA #InaugurationDay,positive,0.15625
"After firing Comey, Trump asked FBI Deputy Director McCabe who he voted for. Now I know what his reply was...",neutral,0.0
Oil pipeline: Trump's stock in company raises concern  ,neutral,0.0
#TrumpBecause I admire Trump's passion. 👰🏿👲🏿💂,neutral,0.0
RT  I figured #DonaldTrump would be his own worst enemy&amp;would fade away via his mouth.but it seems USA&amp;white supremacy is its…,negative,-0.2
RT  #ICelebrateTrumpWith A fresh batch of grape Kool-Aid.,positive,0.3
Trump has displayed a new level of racism and disrespect for Black Americans by inviting anti-Black racist  to the WH! Sick!,negative,-0.3216089466089466
Trump tweet hits Rubio on immigration  #politics,neutral,0.0
Donald Trump announces he is running for president ,neutral,0.0
#sports ESPN moves golf tournament from Trump course,neutral,0.0
Federal judge in Seattle temporarily blocks Trump's travel ban nationwide  ,neutral,0.0
Meet the Hispanic vet who cleaned off Trump’s Walk of Fame star ,neutral,0.0
RT  Did the Government Spy on Trump? Of Course. It Spies on All of Us! ,neutral,0.0
RT  Insiders warn Jeb: Don't engage with Trump  via ,neutral,0.0
"RT  Was told I hate women cause I criticized #WomensMarch  If you criticize this pro-Trump march, you hate black people. http…",negative,-0.5888888888888889
Democrats think they've found a way to pin down how much money Trump could be making off his presidency ,positive,0.022222222222222213
RT  WATCH:  perfectly captures deplorable Trump supporters on #SNL's  ‘Black Jeopardy’  ,positive,0.07777777777777779
"RT  Despite Trump's Effort, Art of the Deal, #ACHA Vote Delayed:  * #Dems want ALL AMERICANS covered   * #GOP want NO America…",neutral,0.0
"RT  ""I've been bullied for being Muslim. ... It hurts, you know.""  This is the Trump Effect: ",neutral,0.0
NBC to Donald Trump: You're fired; Televisa drops pageant  #politics,neutral,0.0
RT  Major Newspaper Prints Photo of Alec Baldwin’s Trump Instead of Real POTUS – Check It Out  https:…,positive,0.13125
"WATCH: ""Black misery is at an all-time high and it's under Democratic policies."" ~  #TrumpInDetroit ",negative,-0.003333333333333327
RT  Donald Trump doesn't know why the Civil War began. Most Americans don't know how it ended. ,positive,0.5
"#tcot #tlot Trump drew record number of new people to vote against him: A ""yuuuge"" achievement. ",positive,0.13636363636363635
"RT  Donald Trump is not selling his businesses. Therefore, he will be violating the foreign bribery/emoluments clause of th…",negative,-0.125
7 ways Trump and Republicans will take out Clinton ,neutral,0.0
RT  These Honkies Won't Make It To 2020.  #TrumpCantHelpYou ,neutral,0.0
RT  Hundreds of illegal immigrants marched on Capitol Hill protesting President #Trump’s DACA stance. #Tucker ,negative,-0.5
RT  #MyMondayDemotivation Judas. Donald trump ISIS Climate change  Caitlyn Jenner  School  #TheWalkingDead,neutral,0.0
RT  . If there was evidence of collusion b/ween Trump's camp &amp; Russia it would have been leaked by now #Tu…,neutral,0.0
"Trump denies Comey allegations, collusion with Russia ",neutral,0.0
RT  #Trump2016 I will Defend It #NYprimary #CTprimary #DEprimary #MDprimary #PAprimary #INprimary #CAPrimary #WAPrimary https:/…,neutral,0.0
RT  Reason Trump is leading in polls is because of message over record. It’s a reflection of GOP deficit in emotionally connecting…,neutral,0.0
In Trump We (Still) Trust: GOP voters give Trump a pass for dealing with Democrats ,neutral,0.0
RT  Trump ends calamitous CIA program to arm anti-Assad insurgents (WaPo). One of its largest budget spends. Where will the…,neutral,0.0
Former Trump aide Sam Nunberg claims “Carter Page was colluding with the Russians”  ,neutral,0.0
Intel officials defend briefing Trump on unverified allegations  ,neutral,0.0
"RT  Got that #MAGA mutts? Doesn't want to pay you, and uses migrant workers. Any #trumpgrets yet, dumbasses? 🙄 ",neutral,0.0
"MOAB drop ordered by US general, Trump approval not needed, officials say ",positive,0.05000000000000002
RT  RETWEET if you think CNN is FAKE NEWS! #TrumpPressConference #MakeAmericaGreatAgain,negative,-0.625
RT  Trump orders probe of foreign steel’s impact on US security ,negative,-0.125
RT  Trump sees Gary Cohn as a ‘dealmaker’ — and its behind his sudden rise  ,negative,-0.2
"Donald Trump: ""The Clintons are criminals, remember that... Honestly, she should be locked up.""  #FlashbackFriday #TrumpTrain ",positive,0.6
Trump on Clinton's guards: 'Take their guns away'  #politics |  ,neutral,0.0
RT  Kevin O'leary: Donald Trump and Justin Trudeau is like Godzilla vs Bambi  via ,neutral,0.0
#GOPDebate #StopTheGOP Trumps Fox Newsdebate fight widens Republican rift,neutral,0.0
RT  NEW: Trump was so eager to have Vladi­mir Putin attend the 2013 Miss Universe pageant in Moscow that he wrote a personal lette…,positive,0.06818181818181818
"Pence Meets With Trump, 'Nothing Was Offered' on VP Front  #politics",neutral,0.0
"RT  BREAKING : NBC ""FUMING MAD"" Over MSNBC's Botched ""Trump Tax Scoop""  #maga #trumptrain #trump2016",negative,-0.625
As we can see more Americans want a brighter future! #MakeAmericaGreatAgain #Trump2016 #VoteTrump #TrumpTrain ,positive,0.25
"RT  This young woman has a message for Betsy DeVos, Trump's Secretary of Education nominee. ",positive,0.1
"RT  ""Schumer complains the government doesn't run as it should, but he's the one blocking the people Trump needs to run the it""…",neutral,0.0
"RT  Since President Trump's election, we have seen many big name globalists exposed and ousted. Coincidence? Nope, we are…",positive,0.25
RT  The liberals last year at this time. LOL   #oneyearundertrump ,positive,0.4
"RT  In a New York hospital paediatrics unit, First Lady Melania Trump sat in a wooden chair and read from “Oh, the Places Yo…",positive,0.12878787878787878
"You better lose yourself in the combing, the moment you own it #TrumpenASong",positive,0.55
